2019-07-14 17:45:00,24.94
2019-07-14 18:00:00,24.9
2019-07-14 18:15:00,24.85
2019-07-14 18:30:00,24.81
2019-07-14 18:45:00,24.75
2019-07-14 19:00:00,24.7
2019-07-14 19:15:00,24.63
2019-07-14 19:30:00,24.56
2019-07-14 19:45:00,24.5
2019-07-14 20:00:00,24.4
2019-07-14 20:15:00,24.31
2019-07-14 20:30:00,24.23
2019-07-14 20:45:00,24.15
2019-07-14 21:00:00,24.05
2019-07-14 21:15:00,23.96
2019-07-14 21:30:00,23.87
2019-07-14 21:45:00,23.77
2019-07-14 22:00:00,23.68
2019-07-14 22:15:00,23.59
2019-07-14 22:30:00,23.51
2019-07-14 22:45:00,23.43
2019-07-14 23:00:00,23.35
2019-07-14 23:15:00,23.29
2019-07-14 23:30:00,23.22
2019-07-14 23:45:00,23.15
2019-07-15 00:00:00,23.09
2019-07-15 00:15:00,23.02
2019-07-15 00:30:00,22.96
2019-07-15 00:45:00,22.91
2019-07-15 01:00:00,22.85
2019-07-15 01:15:00,22.79
2019-07-15 01:30:00,22.72
2019-07-15 01:45:00,22.66
2019-07-15 02:00:00,22.61
2019-07-15 02:15:00,22.54
2019-07-15 02:30:00,22.49
2019-07-15 02:45:00,22.43
2019-07-15 03:00:00,22.36
2019-07-15 03:15:00,22.3
2019-07-15 03:30:00,22.24
2019-07-15 03:45:00,22.18
2019-07-15 04:00:00,22.12
2019-07-15 04:15:00,22.07
2019-07-15 04:30:00,22.01
2019-07-15 04:45:00,21.99
2019-07-15 05:00:00,21.98
2019-07-15 05:15:00,21.99
2019-07-15 05:30:00,22.03
2019-07-15 05:45:00,22.07
2019-07-15 06:00:00,22.14
2019-07-15 06:15:00,22.21
2019-07-15 06:30:00,22.32
2019-07-15 06:45:00,22.44
2019-07-15 07:00:00,22.59
2019-07-15 07:15:00,22.76
2019-07-15 07:30:00,22.79
2019-07-15 07:45:00,22.61
2019-07-15 08:00:00,22.54
2019-07-15 08:15:00,22.74
